Brand,Name,Category,Colors,Price,Sizes,Count_Sizes,Color_Name,product_Code,Review,Rating,Features,Comfort
Woodland,White Slider Slippers For Men,Men,3.0,807,"['44', '45']",2.0,WHITE,FGC0Q6037884A,,,"A lightweight white slider slipper for men features printed Woodland label on the slide strap that also has Hook & Loop closure on it. Crafted from EVA the slipper is flexible and has a soft foot bed, the EVA sole with moderate tread on it makes it ideal for casual walks and for perfect for indoor use.
Material:
EVA
Outsole: EVA
Insole: EVA",EVA Outsole: EVA Insole: EVA
Woodland,Red/Blue Slipper For Men,Men,2.0,270,['40'],1.0,RED/RBLUE,FGC0P9019321A,,,"Flexible rubber construction offers easy comfort in a classic, beach-ready flip-flop that has a versatile appeal. Red/blue slipper for men has moderate tread on outsole, soft EVA foot bed and comes with broad colorful straps.
Product Details:
Rubber outsole
EVA foot bed",Rubber outsole EVA foot bed
Woodland,Woods Tan Brown COMFORT FLIP-FLOPS,Men,2.0,1 572,"['40', '44']",2.0,TAN BROWN,FGC0AY029501B,,,tan brown coloured casual comfort Flip-Flops by woods with a Softy Nappa Super SH finish for a soft cushion like comfort for your legs. These casual shoe are for your casual weekends when your home doesnât let you stay out for longer than a tea break with your neighbors. It has Rubberised foam 4MM insole for comfort and softness for the lazy heels and PU Jose sole for preventing the stones from pricking.,
Woodland,Black Slip-On Sandal For Men,Men,1.0,537,['41'],1.0,BLACK,FGC0Q60T8512A,,,"Spruce up your look and get going by slipping into these premium, casual black slip on sandals from Woodland. Key features include open toe, a slip-on style and a wide front strap, with the brand name elegantly embossed on top. A highly durable pair crafted from EVA, these lightweight modern slip on sandal is waterproof and offers an excellent grip and a soft feel all day long.",
Woodland,Olive Flip-Flop For Men,Men,2.0,321,"['41', '45']",2.0,OLIVE,FGC0Q6037172A,,,"Textured broad straps with Woodland branding adds a cool element to the casual olive flip-flop from Woodland. Crafted in EVA finish the flip-flop is set on a durable rubber sole. The EVA insole provides for soft foot bed that is flexible and adds comfort to the slipper.
Material:
EVE
Outsole: Rubber
Insole: EVA",EVE Outsole: Rubber Insole: EVA
Woodland,Blue Slipper For Men,Men,2.0,861,"['42', '45']",2.0,BLUE,FGC0Z70T8832A,,,"Classic beach-ready slippers features pressure points on foot bed and is crafted from flexible polyurethane . The blue slippers for men has soft broad straps and moderate traction on the durable outsole
Product Details:
Polyurethane",Polyurethane
Woodland,Olive Flip-Flop For Men,Men,3.0,539,[],0.0,OLIVE,FGC0Q6039212A,,,"Soft broad rubber straps and EVA construction ensure cool comfort on a classic slipper. Set on durable rubber sole and EVA insole the olive slipper for men has moderate tread on outsole and comes with Woodland branding on straps.
Material :-
EVA",EVA
Woodland,Woodland KHAKI Slippers For Men,Men,3.0,2 095,"['41', '42', '43', '45']",4.0,KHAKI,FGC0GU0R7281Z,,,A contemporary and comfortable pair of khaki Woodland slippers for a casual day out. The slippers are made from oiled nubuck leather that gives it a classic look. The PU patterned sole gives the slippers a moderate tread on multiple surfaces.,
Woodland,Navy Slipper For Men,Men,3.0,431,[],0.0,NAVY,FGC0Q6040062A,,,"Comfortable pair of navy slippers from Woodland is perfect for a casual day out. Crafted from EVA the slippers has broad soft straps and durable EVA outsole with moderate tread that makes it ideal for brisk walks through cities and parks. EVA forms a soft foot bed that adds to the comfort of the slipper.
Material :-
EVA",EVA
Woodland,Rblue Flip-Flop For Men,Men,3.0,270,[],0.0,RBLUE,FGC0AG025201A,,,"Breathable, lightweight EVA construction defines a Rblue flip-flop from Woodland that features EVA foot bed and flexible yet durable compressed EVA outsole with moderate tread.
Material:
EVA",EVA
Woodland,Woodland Brown Casual Slippers,Men,1.0,1 350,['40'],1.0,BROWN,FGC0AY025301A,,,A contemporary and comfortable pair of brown Woodland slippers for a casual day out. The slippers are made from leather in a softy nappa finish that give it classic look. The PU patterned sole gives the slippers a moderate tread on multiple surfaces and the PU foam provides a comfortable cushioned for long lasting wear.,
Woodland,Black Flip-Flop For Men,Men,2.0,270,['42'],1.0,BLACK,FGC0AG024611A,,,"Classic beach-ready flip-flop features a cushioned EVA foot bed and also comes in EVA finish. The black flip-flop for men has thin straps on it and big Woodland logo branding on foot bed.
Product Details:
Rubber Finish
EVA foot bed",Rubber Finish EVA foot bed
Woodland,Brown Casual Slipper For Men,Men,3.0,852,[],0.0,BROWN,FGC0AY028581A,,,"Luxurious brown slipper from Woods features broad leather straps and is crafted from soft leather. The slipper features a durable outsole with arch heel support, comfortable and cushioned foot bed in a breezy style.
Product Feature:
Leather
Arched heel
Cushioned foot bed",Leather Arched heel Cushioned foot bed
Woodland,Tan Brown Slipper For Men,Men,3.0,1 097,['45'],1.0,TAN BROWN,FGC0AY029521A,,,"Super comfortable tan slipper in luxurious leather for men comes in a arched heel support, durable polyurethane sole and rubberized foam insole that forms the cushioned foot bed.
Product Features:
Leather
PU Sole
Rubberized foam insole",Leather PU Sole Rubberized foam insole
Woodland,Navy Slipper For Men,Men,2.0,755,['41'],1.0,NAVY,FGC0Q6042932A,,,"Soft padded straps and an arch-supporting EVA footbed provide comfort in this beach-ready navy slipper elevated on a contoured EVA outsole.
Material :-
EVA",EVA
Woodland,Khaki Slipper For Men,Men,4.0,861,[],0.0,KHAKI,FGC0Q6042382A,,,"Soft broad straps and EVA construction ensure cool comfort on a classic slipper. Set on durable rubber sole and PU insole the khaki slipper for men has moderate tread on outsole and comes with Woodland branding on straps.
Material :-
EVA
Outsole - Rubber
Insole - PU",EVA Outsole - Rubber Insole - PU
Woodland,Turquoise Flip-Flop For Men,Men,3.0,159,[],0.0,TURQUOISE,FGC0Q6036962A,,,"Breathable, lightweight EVA construction defines a casual Turquoise flip-flop from Woodland that features EVA foot bed and EVA outsole with moderate tread.
Material:
EVA
Outsole: EVA
Insole: EVA",EVA Outsole: EVA Insole: EVA
Woodland,Black Slipper For Men,Men,4.0,334,[],0.0,BLACK,FGC0Q6038442A,,,"Beach ready black flip-flop from Woodland is perfect for vacations. Crafted from EVA the slippers has thin straps and durable rubber outsole with moderate tread makes it ideal for cities and parks.
Material:
EVA
Outsole: Rubber
Insole: EVA",EVA Outsole: Rubber Insole: EVA
Woodland,Dark Brown Casual Slipper For Men,Men,1.0,900,['44'],1.0,DBROWN,FGC018019781A,,,"Dark brown casual slippers for men is made from soft leather and features polyurethane outsole and a cushioned contoured foot bed that gives arch support. Slipper from woodland is ideal for indoor as well as outdoor daily wear.
Product Features:
Leather
PU outsole",Leather PU outsole
Woodland,Black Slipper For Men,Men,2.0,1 572,['40'],1.0,BLACK,FGC018032252A,,,"Prefect for warm weather, the black slipper sandal is built from leather upper. The round-toe slip-on sandals features thick textured straps, cushioned foot bed and flexible sole for comfort.
Product Feature:
Slip-on
Nubuck upper
Thick straps",Slip-on Nubuck upper Thick straps
Woodland,Olive Slipper For Men,Men,5.0,699,[],0.0,OLIVE,FGC0Q6043052A,,,Thick straps top a contoured flip-flop designed from EVA for durability and comfort. The olive slipper has arch heel for support and has treads on EVA outsole that offers good traction.,
Woodland,Black Slipper For Men,Men,3.0,874,"['40', '42']",2.0,BLACK,FGC0Q6043212A,,,"Anatomical, arch-supporting design adds comfort to this beach-ready slipper constructed with EVA. The black slipper has soft straps with Woodland branding on it.
Material :-
EVA",EVA
Woodland,Tobacco Slipper For Men,Men,1.0,1 895,"['40', '41', '44']",3.0,TOBACCO,FGC018032561A,,,"Premium leather gives a niche finish to this tobacco slipper for men that also features suede cushioning that puts comfort under every step. The slipper for men is set on a PU sole with arched heel and has soft cushioned straps for all-day comfort.
Material:
Leather",Leather
Woodland,Rblue Slipper For Men,Men,2.0,500,"['44', '45']",2.0,RBLUE,FGC0Q6037652A,,,"Comfortable pair of rblue flip-flop from Woodland is perfect for a casual day out. Crafted from EVA the slippers has narrow straps and durable rubber outsole with moderate tread that makes it ideal for brisk walks through cities and parks.
Product Details:
Rubber outsole
EVA insole",Rubber outsole EVA insole
Woodland,Khaki Sandal For Men,Men,2.0,2 495,"['41', '42', '45']",3.0,KHAKI,FGC0ER037671A,,,"Broad suede straps and a toe loop bring sophistication to this streamlined sandal set on a comfortable leather foot bed and rubber outsole. The khaki sandal for men moderate traction on outsole and is finished with Woodland branding on foot bed.
Material :-
Suede
Outsole - Rubber
Insole - Leather",Suede Outsole - Rubber Insole - Leather
Woodland,Dbrown Flip-Flop For Men,Men,3.0,357,[],0.0,DBROWN,FGC0Q6036922A,,,"Everyday wear dbrown slipper is made from flexible EVA and has a soft feel, the durable rubber sole provides good grip on all surfaces. The slipper also has thick textured straps and Woodland branding on it.
Material:
EVA
Outsole: Rubber
Insole: EVA",EVA Outsole: Rubber Insole: EVA
Woodland,Camel Slippers For Men,Men,2.0,2 095,[],0.0,CAMEL,FGC0L40R7301Z,,,"Simple slip-on sandal in camel is set on a medium height wedge heel. Featuring a slip-on design, wedge heel the lightweight sandal is crafted from oiled nubuck and has PU sole and rubberized foam insole that forms cushioned foot bed and is perfect from casual day wear to beach vacations.
Product Features:
Leather
PU Sole
Rubberized foam insole",Leather PU Sole Rubberized foam insole
Woodland,Navy Slippers For Men,Men,3.0,323,['43'],1.0,NAVY,FGC0Q6040302A,,,"Soft straps and EVA construction on a casual everyday flip-flop ensures comfort for long hours. The navy flip-flop for men features rubber sole, slim straps and Woodland branding on insole.
Material:
EVA",EVA
Woodland,Black Slipper For Men,Men,2.0,1 239,['44'],1.0,BLACK,FGC0C3017661A,,,"Comfortable pair of black slippers from Woods is perfect for a casual day out. Crafted from premium leather the slippers has broad straps and durable rubber outsole with moderate tread that makes it ideal for brisk walks through cities and parks.
Material:
leather
Outsole: Rubber
Insole: Leather",leather Outsole: Rubber Insole: Leather
Woodland,Olive Green Slipper For Men,Men,4.0,337,[],0.0,OLIVE GREEN,FGC0P9021191A,,,"Everyday wear laid-back slipper for men is set on durable and flexible rubber sole and comfortable EVA foot bed. The versatile olive green slipper has broad straps with woodland branding on them.
Product Details:
Rubber outsole
EVA foot bed",Rubber outsole EVA foot bed
Woodland,Camel Slipper For Men,Men,2.0,1 347,['43'],1.0,CAMEL,FGC0T8033471A,,,"Slip-on slipper sandal in camel comes in a modern design and arch support. Built from durable nubuck leather the durable sandal features a polyurethane foam foot bed for increased comfort and polyurethane outsole with excellent traction on it. Pair the sandal with shorts or denim to complete your summer look.
Product Features:
Leather
PU outsole
4mm PU foam insole",Leather PU outsole 4mm PU foam insole
Woodland,Black Slipper For Men,Men,2.0,469,['45'],1.0,BLACK,FGC0Q6037642A,,,"Breathable, lightweight EVA construction defines a casual black slipper from Woodland that features EVA foot bed and flexible yet durable rubber outsole with moderate tread.
Product Details:
Rubber outsole
EVA insole",Rubber outsole EVA insole
Woodland,Woodland BLACK Casual Slippers,Men,2.0,1 080,[],0.0,BLACK,FGC0Y4020671A,,,"Casual and comfortable pair of black slippers from Woodland that can be paired with casuals for a day out. Crafted out of leather, the slippers feature RPA sole that acts as an excellent shock absorber and also gives flexibility to the slippers.",
Woodland,Olive Green Sandal For Men,Men,2.0,944,"['40', '41', '42', '43', '44', '45']",6.0,OLIVE GREEN,FGC0Z7044282A,,,"Sporty outdoor sandal is crafted from polyurethane and features adjustable hook-and-loop closures at toes, instep and ankle for a secure fit. The olive green sandal for men is set on a flexible PU outsole and contoured EVA insole and also features a toe cover that protects your toes on the trail.
Material :-
PU",PU
Woodland,Tan Sandal For Men,Men,3.0,2 021,"['40', '41', '42', '43', '44', '45']",6.0,TAN,FGC018041442A,,,"An open-toe sandal with straps and leather construction adds texture to this everyday wear tan sandal for men. The sandal is grounded by PU sole and features arch heel support and soft leather foot bed for superior comfort.
Material :-
Leather
PU Sole
Leather Insole",Leather PU Sole Leather Insole
Woodland,Woodland BROWN Basic Sandal,Men,3.0,2 217,"['40', '41', '42', '43', '44']",5.0,BROWN,FGC0550R8261Z,,,Get this pair of comfort sandals crafted with Nubuck leather upper leather lining and rubber sole this pair of floaters ensures great cushioning soft feel and good grip on all surfaces. Featuring twin buckled straps for snug-fitting support this pair of floaters also has textured geometric pattern and Woodland branding on the straps.,Get this pair of comfort sandals crafted with Nubuck leather upper leather lining and rubber sole this pair of floaters ensures great cushioning soft feel and good grip on all surfaces. Featuring twin buckled straps for snug-fitting support this pair of floaters also has textured geometric pattern and Woodland branding on the straps.
Woodland,Woodland OLIVE GREEN Floater,Men,3.0,1 977,"['39', '40', '41', '42', '44', '45']",6.0,OLIVE GREEN,FGC0AA026851A,,,Comfortable pair of comfort sandals crafted with out of nubuck leather and RPA sole with deep lugs that gives the sandals a good tread. The molded EVA midsole gives support and stability to the floaters. Featuring Hook & Loop closure around toes and heels for snug-fitting support the floater sandals also has stitching patterns and Woodland branding on the straps.,Comfortable pair of comfort sandals crafted with out of nubuck leather and RPA sole with deep lugs that gives the sandals a good tread. The molded EVA midsole gives support and stability to the floaters. Featuring Hook & Loop closure around toes and heels for snug-fitting support the floater sandals also has stitching patterns and Woodland branding on the straps.
Woodland,Khaki Sandal For Men,Men,3.0,1 917,"['40', '41']",2.0,KHAKI,FGC0900R7801Z,,,"From forest trails to everyday pavement walks, these sandals from Woodland make walking fun with the tread on its outsole. Designed from nubuck the khaki sandal for men comes with adjustable hook-and-loop closure straps. The sandal is set on a durable and flexible PU outsole and has rubberized insole that conforms to the shape of your foot. The sandal for men also features cushioning on high abrasion areas and arched heel support. The sandal will surely keep your feet comfortable and well ventilated.
Product Features:
Upper - Nubuck
PU outsole
Rubberized foam insole",Upper - Nubuck PU outsole Rubberized foam insole
Woodland,KHAKI Fisherman Sandal,Men,3.0,2 097,"['39', '40', '41', '42', '43']",5.0,KHAKI,FGC0V70R8241Z,,,"Khaki closed toe sandal for men is designed from long lasting nubuck and features a flexible and durable rubber outsole and fabric socks with foam insole for comfort. The hook-and-strap closure gives a custom fit and the outsole has treads on it that grips the surface and makes the sandal ideal for trail walks. The closed silhouette also protects the toes from challenging and unpredictable terrain.
Product Features:
Upper - Nubuck
Rubber Outsole
Fabric socks with Foam insole",Upper - Nubuck Rubber Outsole Fabric socks with Foam insole
Woodland,Navy Nubuk Oily Polished Mens Sandal,Men,3.0,4 295,"['39', '40', '41', '42', '43', '44', '45']",7.0,NAVY,FGC0AA050101A,,,"Experience utmost comfort by wearing these casual navy menâs sandals designed by Woodland. The light-weight pair features a quality nubuck upper and two adjustable hook-and-loop straps for a custom fit. The soft footbed offers ample cushioning and support. The strong, slip-resistant sole lets you walk on multiple surfaces with complete stability. Sturdy, durable and featuring a neat stitching detail, these sandals can be worn effortlessly and for longer durations.",
Woodland,Olive Green Sandal For Men,Men,3.0,4 495,"['39', '40', '41', '42', '43', '44', '45']",7.0,OLIVE GREEN,FGC015050121A,,,"Adjustable hook-and-loop closures at toes, instep and ankle give a custom fit to a outdoor sandal featuring rubber outsole and nubuck upper. The olive green sandal for men has arched heel support, and moderate traction on outsole.",
Woodland,OLIVE GREEN Sandal For Men,Men,2.0,1 779,"['39', '40', '41', '42', '43']",5.0,OLIVE GREEN,FGC0900R8361Z,,,"Olive green sandal for men comes in a durable three-strap design with effortless Hook & Loop closures for added security. Designed from durable nubuck the casual sandal is set on flexible rubber outsole and has suede insole for comfort. The sandal for men features moderate traction on outsoles making it ideal for casual everyday wear.
Material:
Suede Linen",Suede Linen
Woodland,Navy Nubuk Disel Milled Mens Sandal,Men,3.0,4 995,"['39', '40', '41', '42', '43', '44', '45']",7.0,NAVY,FGC0H9050081A,,,"Your feet deserve maximum comfort and style. Get this elegant pair of menâs sandals in navy from Woodland and march ahead with confidence. Made from long-lasting suede, this durable pair of sandals showcase contrast white stitching details and straps on the front and sides for easy adjustability and support. Sturdy in look and make, the pair can withstand maximum pressure and traction with utmost ease. The strong, slip-resistant sole lets you walk on multiple surfaces with complete stability. Indeed, a pair not to be missed!",
Woodland,CAMEL Closed Toe Sandal,Men,3.0,2 157,"['39', '40', '41', '42']",4.0,CAMEL,FGC0L40R8321Z,,,"Versatile camel sandal for everyday warm weather wear, the fisherman sandal or the closed toe sandal from Woodland comes in an easy slip-on style with an adjustable hook-and-loop closure strap. Designed from nubuck the sandal is set on a durable and flexible TPU/PU outsole and has leather with foam insole that conforms to the shape of your foot. The sandal for men also features cushioning on high abrasion areas and arched heel support. The sandal will surely keep your feet comfortable and well ventilated.
Product Features:
Upper - Nubuck
TPU/PU outsole
Leather with foam insole",Upper - Nubuck TPU/PU outsole Leather with foam insole
Woodland,Dubai Khaki Sandal For Men,Men,3.0,4 295,"['39', '40', '41', '42', '43', '44', '45']",7.0,DUBAI KHAKI,FGC015050111A,,,"Everyday wear walking sandal for men is built from durable nubuck and features Velcro straps that hugs the heel of your feet and gives a comfort fit. The Dubai khaki sandal for men from Woodland has EVA foot bed for comfort, comes with padding on high abrasion areas and has moderate traction on outsole making it perfect for casual walks through cities, pavements and parks.
Material :-
Nubuck
EVA Foot bed",Nubuck EVA Foot bed
Woodland,Olive Green Casual Sneaker For Men,Men,3.0,1 347,"['40', '41', '42', '43', '44']",5.0,OLIVE GREEN,FGC015024491A,,,"Lightweight olive green casual sneakers for men with a lace-loop pattern is crafted out of high quality leather. The polyurethane sole has moderate lugs that makes it ideal for casual walks through cities and parks and the full insole foot bed provides the stability and comfort.
Product features:
Nubuck
PU Sole
Pull tabs
Cushioned collars",Nubuck PU Sole Pull tabs Cushioned collars
Woodland,Denim Sandal For Men,Men,4.0,2 224,"['40', '41', '42', '43', '44', '45']",6.0,DENIM,FGC051043961A,,,"Everyday wear summer sandal has a suede upper and is set on flexible rubber sole with lugs on it for reliable traction. The denim sandal for men features hook-and-loop closures with Velcro for secure fit and has a soft suede foot bed for supreme comfort.
Material :-
Suede
Rubber Outsole
Suede Insole",Suede Rubber Outsole Suede Insole
Woodland,Dubai Khaki Sandal For Men,Men,4.0,2 157,"['40', '41', '43', '44']",4.0,DUBAI KHAKI,FGC0GF043011A,,,"Arched TPU/PU outsole ramps up the comfort of a classic closed-toe Dubai khaki sandal for men. The Velcro closure gives a secure fit to the sandal that also features nubuck upper, padded collar, rear pull tab, and soft leather foot bed for all-day comfort.
Material :-
Nubuck
TPU/PU outsole
Leather Insole",Nubuck TPU/PU outsole Leather Insole
Woodland,Olive Green Sandal For Men,Men,2.0,4 295,"['39', '40', '41', '42', '43', '44', '45']",7.0,OLIVE GREEN,FGC060050131A,,,"Versatile olive green walking sandal for everyday warm weather, from Woodland comes in an easy slip-on style with an adjustable hook-and-loop closure Velcro straps. Designed from durable grained nubuck the sandal is set on a durable outsole and has soft EVA foot bed that conforms to the shape of your foot. The sandal for men also features cushioning on high abrasion areas and arched heel support. The sandal with its ergonomic design is ideal for outdoor activities in summers.
Material :-
Nubuck
EVA foot bed",Nubuck EVA foot bed
Woodland,Camel Nubuk Milled Granite Mens Sandal,Men,2.0,2 696,"['39', '40', '41', '42', '43', '44', '45']",7.0,CAMEL,FGC0FK050191A,,,"Take those steps in comfort and confidence by wearing these casual menâs sandals in camel colour from Woodland. The high-quality, light-in-weight pair provides an excellent grip and a snug feel to your feet all day long. The soft sole offers ample cushioning and support, while the front and back straps facilitate easy adjustability. Sturdy, durable and featuring a neat stitching detail, these sandals can be worn effortlessly and for longer durations.",
Woodland,Woodland Camel/Black Comfort Floaters,Men,1.0,2 697,"['39', '40', '41', '42', '43', '44', '45']",7.0,CAMEL/BLACK,FGC0P0024521A,,,Casual yet trendy closed toe camel/black colour sandals from Woodland that will help protect your toes on unsteady tracks. The sandals have been made out of nubuck that makes them long lasting the abrasion resistant TPU/PU sole gives the sandals flexibility and support.,
Woodland,Tan Leather Sandal For Men,Men,2.0,2 021,"['41', '42', '43']",3.0,TAN,FGC0B3037091A,,,"Smartly built tan sandal by Woodland stands out for its cut-out silhouette, crafted from soft leather the sandal features open-toe construction, back strap with Velcro closure, shock absorbing midsole and PU foam foot bed that adds to the comfort of the sandal. The rubber outsole comes with moderate traction making the sandal ideal for casual everyday wear.
Material :-
Leather
Rubber Outsole
PU Foam Insole",Leather Rubber Outsole PU Foam Insole
Woodland,Odyssey RB BROWN,Men,3.0,1 725,"['39', '40', '41', '42']",4.0,RB BROWN,FGC0AA026891A,,,Classy pair of comfort sandals crafted with long lasting nubuck leather and rubber sole. The sole has lugs giving it moderate tread giving the sandals good grip on all surfaces. Featuring multiple Hook & Loop closure for snug-fitting support the floaters has stitching patterns and Woodland branding on the straps.,
Woodland,Black Sandal For Men,Men,2.0,2 224,"['40', '41', '42', '43', '44']",5.0,BLACK,FGC051037081A,,,"Ideal for outdoors the black sandal for men is crafted from suede and is built on a contoured leather footbed with arch support and a deep heel cup for comfort. The PU outsole has tread on outsole, criss-cross straps and over the heel strap with Velcro closure for secure fit. The black sandal is finished with Woodland branding on straps and footbed.
Material :-
Suede
PU Outsole
Leather Insole",Suede PU Outsole Leather Insole
Woodland,Black Softy Mens Sandal,Men,2.0,2 967,"['40', '41', '42', '43', '44', '45']",6.0,BLACK,FGC0180S2312A,,,"Get these smart, comfy pair of black menâs sandals from Woodland and spruce up your entire look. Crafted from high-quality, durable leather, the pair is ultra light-weight and skin-friendly. The closed toe design well protects your feet, while the ventilation ports offer optimum breathability. The footbed is generously cushioned to help minimize foot fatigue. The white thread stitch detail on the leather body and the sole elevates the look of the sandals. Designed for the new-age men, this one will help you make a mark!",
Woodland,Paris Khaki Casual Sandal For Men,Men,2.0,1 887,"['40', '41', '42', '43']",4.0,PARIS KHAKI,FGC0L4033321A,,,"Trail ready paris khaki sandals by Woodland are made from buff nubuck and has outsole with deep lugs and shock absorbing phylon midsole gives traction and stability on multiple surfaces. Adjustable hook-and-loop strap gives a custom fit while mild cushioning under high abrasion areas provides more comfort.
Product Features:
Buff nubuck
Phylon midsole
Hook-and-loop strap",Buff nubuck Phylon midsole Hook-and-loop strap
Woodland,Black Softy Mens Sandal,Men,2.0,2 967,"['40', '41', '42', '43', '44', '45']",6.0,BLACK,FGC0180S2412A,,,"Strike the right balance of style and comfort by putting on these black menâs sandals from Woodland. Made from soft, fine leather, the pair is extremely light in weight and can be worn for longer periods without giving any strain to the heels. The closed toe design offers protection to your feet, while the ventilation ports ensure breathability. The contrast stitch detail on the leather body elevates the look of the footwear. Smart and suave, this pair is worth befriending.",
Woodland,Denim Sandal For Men,Men,2.0,2 157,"['40', '41', '42', '43', '44', '45']",6.0,DENIM,FGC0M1037861A,,,"Outfitted with rubber and phylon outsole and soft suede cushioned foot bed, this versatile denim sandal for men is comfortable for everyday outdoor wear. The arched heel provides support while the hook-and-loop closure with Velcro straps offers a secure and comfort fit. The sandal also has cushioning under high abrasion areas and is finished with Woodland branding on sides.
Material :-
Buff Nubuck
Outsole - rubber + phylon
Insole - Suede",Buff Nubuck Outsole - rubber + phylon Insole - Suede
Woodland,Woodland DNAVY 4 Comfort Floaters,Men,1.0,2 697,"['39', '40', '41', '42', '43', '44', '45']",7.0,DNAVY 4,FGC015024521A,,,"Casual yet trendy closed toe navy colour sandals from Woodland that will help protect your toes on unsteady tracks. The sandals have been made out of nubuck that makes them long lasting, the abrasion resistant TPU/PU sole gives the sandals flexibility and support.",
Woodland,Snaype Casual Floaters,Men,5.0,1 455,"['40', '41', '42', '43', '44', '45']",6.0,SNAYPE,FGC0E1030111A,,,Woodland brings a pair of snaype trendy slip-on sandals for men with a toe grip. Designed from high quality leather the slip-on sandals have comfortable TPR sole and Hook & Loop strap closure around ankles for a snug and custom fit.,Woodland brings a pair of snaype trendy slip-on sandals for men with a toe grip. Designed from high quality leather the slip-on sandals have comfortable TPR sole and Hook & Loop strap closure around ankles for a snug and custom fit.
Woodland,Camel Closed-Toe Sandals For Men,Men,2.0,2 697,"['40', '41', '42', '43', '44', '45']",6.0,CAMEL,FGC0V7034581A,,,"The Woodland camel sandal for men is perfect for summer treks and outdoor activities. Designed from nubuck with cut-out detail that increases the ventilation and makes the sandal more breathable, the sandal features hook-and-loop fastener that gives it a secure and comfort fit. Contoured mesh foam foot bed and PU sole ensures comfort with every step.
Material :-
Nubuck
PU outsole
Mesh Foam insole",Nubuck PU outsole Mesh Foam insole
Woodland,Khaki Sandal For Men,Men,4.0,1 886,"['39', '40', '41', '42', '43']",5.0,KHAKI,FGC0L4037061A,,,"Versatile walking sandal for everyday warm weather, from Woodland comes in an easy slip-on style with an adjustable hook-and-loop closure straps. Designed from durable buff nubuck the khaki sandal is set on a flexible rubber outsole and has suede insole that conforms to the shape of your foot. The sandal for men also features cushioning on high abrasion areas and arched heel support. The sandal with its ergonomic design is ideal for outdoor activities in summers.
Material :-
Nubuck buff
Outsole - Rubber
Insole - Suede",Nubuck buff Outsole - Rubber Insole - Suede
Woodland,Leisure KHAKI,Men,5.0,1 886,"['39', '40', '41', '42', '44']",5.0,KHAKI,FGC051004911G,,,"Sturdy khaki colour floaters from Woodland designed from suede for durability and comfort, these menâs floaters feature EVA footbed that gives cushioned comfort adjustable three Hook & Loop closure straps that secure the sandal very well onto your foot.",
Woodland,DNAVY Closed-Toe Sandal For Men,Men,2.0,2 697,"['39', '40', '41', '42', '43', '44', '45']",7.0,DNAVY,FGC0BM027501A,,,"Dark navy coloured closed toe fisherman sandals for men are made from durable Nubuck, internal support mechanism features a polyurethane outsole that perfectly adjusts to the natural curve of the foot. The closed toe features secures your foot during the most vigorous outdoor activities, the sandal has Hook & Loop closure that can be adjusted for a custom fit.
Product Features:
Nubuck
PU outsole
Closed-toe sandal",Nubuck PU outsole Closed-toe sandal
Woodland,Olive Green Sandal For Men,Men,2.0,2 224,"['40', '41', '42', '43', '44']",5.0,OLIVE GREEN,FGC015034871A,,,"Everyday wear olive green sandal for men by Woodland is made from durable nubuck and is set on a flexible rubber outsole and has a midsole that acts as a shock absorber. Adjustable hook-and-loop strap gives a custom fit while mild cushioning under high abrasion areas provides more comfort.
Material:
Nubuck",Nubuck
Woodland,Brown Softy Mens Sandal,Men,2.0,2 319,"['40', '41', '42', '43', '44', '45']",6.0,BROWN,FGC0180S2292A,,,"Step out in sheer style by wearing this handsome pair of brown menâs sandals from Woodland. Crafted from the finest quality leather, these sandals are extremely light in weight, skin-friendly and durable. The two velcro straps at the front and one at the back are for easy adjustment of the fit and grip. The footbed is soft and comfortable, keeping your feet at ease all-day long. Showcasing an ultimate, neat finish, this classic, smart pair is sure to elevate your overall look.",
Woodland,Woodland OLIVE GREEN Casual Sandal,Men,3.0,2 097,"['39', '40']",2.0,OLIVE GREEN,FGC0GU0R8341Z,,,A pair of comfort floaters with Nubuck upper and removable back strap. Featuring Hook & Loop straps for snug-fitting support this pair of floaters also has cushioned foot bed comprising of rubberised foam. The Rubber patterned sole provides excellent grip on all surfaces and has Woodland branding on it.,A pair of comfort floaters with Nubuck upper and removable back strap. Featuring Hook & Loop straps for snug-fitting support this pair of floaters also has cushioned foot bed comprising of rubberised foam. The Rubber patterned sole provides excellent grip on all surfaces and has Woodland branding on it.
Woodland,Woodland KHAKI Casual Sandals,Men,1.0,2 427,"['39', '40', '41', '42', '43', '44', '45']",7.0,KHAKI,FGC0T8010351C,,,"Comfortable pair of comfort sandals crafted with matte Nubuck leather upper and RPA sole with deep lugs, this pair of floaters ensures great comfort and good grip on all surfaces. Featuring multiple Hook & Loop closure around toes and heels for snug-fitting support the floater sandals also has stitching patterns and Woodland branding on the straps.",
Woodland,Woodland Khaki Comfort Floater Sandals,Men,2.0,2 895,"['39', '40', '41', '42', '43', '44', '45']",7.0,KHAKI,FGC0L6010371D,,,A must-have for any summer adventure these tough yet trendy sandals crafted in printed nubuck leather are capable of tackling urban conditions with ease. It comes with a two-point Hook & Loop adjustment for added comfort. Printed nubuck upper with skin,
