Review,Size,Comfort,Features,star_rating
268.0,Not Loading,Regular fit Slip-on construction Synthetic upper Synthetic lining Moulded footbed liner Bio-based EVA midsole made with 17% plant-based content derived from sugarcane Synthetic outsole Minimum of 50% natural and renewable materials Colour: Sand Strata / Sand Strata / Sand Strata Product code: HQ9916,"VERSATILE CLOGS MADE WITH NATURE.
Great for beaches, brunch spots and everywhere else the warm weather takes you. These adidas clogs simply slide on, with a moulded footbed that feels flexible and cushioned. With their sturdy outsole these clogs will make an appearance season after season.

These Adicane Clogs are made with natural and renewable materials as part of our journey to design out finite resources and help end plastic waste.",4.1
382.0,Not Loading,Regular fit Lace closure Mesh upper Adiprene+ cushioning Hybrid BOOST and Bounce midsole Adiwear outsole Upper contains a minimum of 50% recycled content Colour: Grey One / Wonder Beige / Flash Orange Product code: IE9670,"COMFORTABLE, CUSHIONED SHOES MADE IN PART WITH RECYCLED MATERIALS.
Step up your weekend look in these adidas Alphaboost shoes. Lace them up and hit the town. A Bounce midsole makes the ride soft and springy. BOOST on the heel returns energy as you go, so you're always light on your feet no matter where the afternoon takes you.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.4
3.0,Not Loading,Lace closure with hook-and-loop strap Leather and suede upper Textile lining Rubber cupsole Colour: Orbit Grey / Core Black / Carbon Product code: IE7217,"COMFORTABLE SHOES THAT FEEL FRESH WEAR AFTER WEAR.
You can't beat a classic, and the adidas Forum shoes are among the best. With versatile style that stays timeless, they're known for that signature hook-and-loop strap that keeps your feet locked in while adding just the right attitude. This edition is made with a mix of leather and suede that rides on a cushioned cupsole for all-day comfort.",4.7
91.0,Not Loading,Regular fit Lace closure Mesh upper with transparent mesh top layer BOOST and Bounce midsole TPU heel counter Rubber outsole Upper contains a minimum of 50% recycled content Colour: Core Black / Core Black / Coral Fusion Product code: ID9423,"AVRYN. THE EVERYDAY VERSATILE TRAINER THAT CANT BE DEFINED.
Step into the BOOST and Bounce technologies of AVRYN for a new combo of versatility and comfort. It's the best of breakthrough sneaker tech now in a lifestyle shoe for all. Styling options unlimited.",4.4
56.0,Not Loading,Regular fit Lace closure Leather upper Textile lining Rubber outsole Colour: Cloud White / Core Black / Gold Metallic Product code: IF9995,"REWORKED CLASSIC TRAINERS WITH CONTEMPORARY STYLISTIC DETAILS.
When you thought the adidas Superstar shoes could not get any bolder, this pair amplifies the classic '70s trainer for modern fashion. The enlarged proportions and the equally big statement are made apparent with the iconic serrated 3-Stripes. The full leather upper stays true to its vintage roots while reimagining the silhouette to keep things fresh. Take every step in confidence when the shell toe leads the way.",4.8
737.0,Not Loading,Regular fit Lace closure Textile upper Cushioned feel Textile lining Cloudfoam midsole Contains at least 20% recycled content Colour: Core Black / Cloud White / Grey Five Product code: GY3094,"RUNNING-INSPIRED SHOES MADE IN PART WITH RECYCLED MATERIALS.
Walking is an essential part of daily life. Comfort should be too. Enjoy every step you take in these adidas shoes. Inspired by classic running shoes, they have plush Cloudfoam cushioning and a snug fit. Plus, 3-Stripes style. Do you even need any other shoes?

This product features at least 20% recycled materials. By reusing materials that have already been created, we help to reduce waste and our reliance on finite resources and reduce the footprint of the products we make.",4.5
229.0,Not Loading,"Lace closure Mesh upper Textile lining Bounce midsole BOOST midsole Weight: 283 g (size UK 8.5) Midsole drop: 9 mm (heel: 25 mm / forefoot: 16 mm) Rubber outsole Upper contains a minimum of 50% recycled content; Carbon footprint reduced by 19%, compared to previous versions. Colour: Legend Ink / Cloud White / Core Black Product code: IE4359","ENJOY YOUR RIDE IN RUNNING SHOES MADE WITH A LOWER CARBON FOOTPRINT THAN A PREVIOUS VERSION.
Whether you run near, far, swift or slow, the adidas Supernova 3 Running shoes help you run in your comfort zone. They feel good from the moment you step in, with a breathable mesh upper and padding at the tongue and heel. A precisely balanced mix of Bounce and BOOST cushioning delivers both comfort and energy so you enjoy every step on the road towards your personal running goals.

This shoe's carbon footprint has been reduced by 19%, compared to previous versions. Less greenhouse gas emissions, including CO2, for the full life cycle — from creation all the way to end-of-life.",4.4
396.0,Not Loading,Regular fit Lace closure Textile upper Cloudfoam midsole Textile lining Rubber outsole Upper contains a minimum of 50% recycled content Colour: Core Black / Core Black / Grey Six Product code: GX6763,"RUNNING-STYLE SNEAKERS WITH FUTURISTIC STYLE, MADE IN PART WITH RECYCLED MATERIALS.
These adidas running shoes take it back to the '90s. At the same time, they go full speed into the future. The thick design lines and sturdy outsole are well-matched by the soft Cloudfoam midsole, which adds springiness to your run. The classic sporty shape is elevated by the upper's rich mix of materials. Go high. Go low. Go everywhere in these sneakers.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.6
22.0,Not Loading,Lace closure Suede upper with leather on the heel Leather and suede lining Tonal stitching Rubber outsole with leather detail Gold-foil Yohji Yamamoto wordmark Colour: Off White / Off White / Off White Product code: FZ6404,"Y-3'S INTERPRETATION OF ONE OF ADIDAS' MOST ICONIC TRAINERS.
An adidas classic as seen through the lens of Y-3. The famed Gazelle gets reimagined with accentuated, tonal stitching around the eyestay, heel tab, midsole, and signature 3-Stripes, with all threads purposefully hanging loosely in a nod to Japanese Sashiko stitching. They're wrapped in suede and have foxing tape around the entire outsole, which slightly curves on the lateral side for a subtle, yet distinctive look.",4.6
421.0,Not Loading,Mesh upper Comfortable mesh lining Combined EVA midsole and outsole Colour: Collegiate Navy / Cloud White Product code: EW2448,"HIT YOUR STRIDE IN 3-STRIPES STYLE.
Lace up these everyday trainers for the modern runner as you prepare to go that extra mile. They have a mesh and synthetic upper accented by contrast 3-Stripes. The durable blown out one piece super grip EVA midsole and outsole ensures maximum stability and grip on the ground.",4.2
1.0,Not Loading,Regular fit Lace closure Synthetic upper Synthetic lining Rubber outsole Upper contains a minimum of 50% recycled content Colour: Shadow Navy / Shadow Navy / Cloud White Product code: IF4077,"LAID-BACK SHOES WITH EASY STYLE, MADE IN PART WITH RECYCLED MATERIALS.
A streamlined modern profile gives these adidas shoes a fresh perspective on everyday life. They feature a flexible synthetic upper that rides on a rubber outsole for a solid, grippy step. Their timeless look pairs well with anything for stylish versatility.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",5.0
8.0,Not Loading,Regular fit Lace closure CORDURA® textile upper BOOST and Bounce midsole TPU heel counter Rubber outsole Upper contains a minimum of 50% recycled content Colour: Olive Strata / Core Black / Silver Pebble Product code: IG2374,"STYLISH SNEAKERS MADE IN PART WITH RECYCLED MATERIALS.
Responsive BOOST and Bounce cushioning are layered origami-style inside these adidas shoes. On the outside, sharp angles and sleek lines are equally balanced. The durable CORDURA® textile upper is built to withstand daily wear while the TPU heel counter provides support at the back of the foot. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.6
17.0,Not Loading,"Lace closure Stretch knit upper Supportive, sock-like fit Cloudfoam comfort outsole Colour: Grey Six / Stone / Core Black / Magic Beige Product code: GC0564","PROGRESSIVE SNEAKERS ROOTED IN RUNNING
Pack your bag, lace up and get going. City adventures beckon in these Flex Pace shoes, These modern sneakers have a soft, stretchy knit upper and energy-returning Cloudfoam cushioning for all-day comfort. Bold color and signature midsole plugs make a statement, so wherever you're headed, you're sure to show up in style.",4.9
23.0,Not Loading,Regular fit Lace closure Leather upper Leather lining Rubber outsole Colour: Cloud White / Green / Off White Product code: IH0018,"ICONIC RETRO TRAINERS TAKING SIMPLICITY TO A NEW LEVEL.
The signature elements are all there from the smooth leather upper to the perforated 3-Stripes. The adidas Stan Smith Recon shoes elevate the style from the bottom up. Celebrating the power of simplicity, the timeless silhouette further embraces minimalism with sleek, pared down sign-offs.",4.3
40.0,Not Loading,Regular fit Lace closure CORDURA® textile upper BOOST midsole Torsion System Rubber outsole Upper contains a minimum of 50% recycled content Colour: Dash Grey S20 / Dash Grey S20 / Grey One Product code: ID9581,"BUILT FOR ADVENTURE, THESE SHOES ARE MADE IN PART WITH RECYCLED MATERIALS.
Are you ready to see it all? Take on the world, step by step, in the adidas X_PLRBOOST shoes. They're inspired by city exploration and backed up with technology from the world of running. A BOOST midsole provides endless energy to support all-day adventures, and the durable CORDURA® textile upper holds up to scuffs and scrapes along the way. Around town or around the world, you'll show up in style.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.8
96.0,Not Loading,Regular fit Lace closure Lightweight mesh upper Propulsive feel TORSIONRODS increase force transfer Lightstrike Pro cushioning Weight: 205 g (size UK 8.5) Midsole drop: 8 mm (heel: 28 mm / forefoot: 20 mm) Continental™ Rubber outsole Upper contains a minimum of 50% recycled content Colour: Wonder Blue / Lucid Lemon / Lucid Pink Product code: H03615,"FAST RUNNING SHOES MADE IN PART WITH RECYCLED MATERIALS.
Chase your next PR in these Adizero Adios 8 shoes. The new-breathable lightweight mesh upper rides on a mix of superlight LIGHTSTRIKE 2.0 and LIGHTSTRIKE PRO foam. The hybrid makes these shoes fast enough for race day while being able to withstand daily training.

The updated ENERGYTORSION ROD 2.0 is embedded in the midsole and with a new third rod that runs through the midfoot to the forefoot for a snappy toe-off in each stride. The result? A pair of running shoes that help you run faster and longer than ever before — all the while providing a soft stiffness that increases the force transfer.",4.6
3.0,Not Loading,Lace closure Leather and suede upper Leather and canvas lining Rubber outsole Embroidered shell toe Y-3 logo Colour: Off White / Off White / Off White Product code: ID4122,"Y-3'S TAKE ON THE ADIDAS SUPERSTAR SHOES, INSPIRED BY TRADITIONAL SASHIKO STITCHING.
Arguably one of adidas' most celebrated trainers, the iconic Superstar Shoes get an update from Y-3. They're fabricated in premium leather and suede materials. In a nod to the Japanese technique of Sashiko stitching, the trainers have accentuated and tonal stitching around the eyestay, heel tab, midsole and the signature 3-Stripes, with all threads intentionally hanging loosely. The classic rubber shell toe stands out even more with thick embroidery where the original lines usually are.",5.0
221.0,Not Loading,Regular fit Slip-on Two-tone knit upper Cloudfoam Textile lining Synthetic outsole Upper contains a minimum of 50% recycled content Colour: Cloud White / Shadow Navy / Bright Red Product code: IF7348,"SLIP-ON SNEAKERS MADE IN PART WITH RECYCLED MATERIALS.
When it comes to your sneaker game, you don't need any pointers. These adidas sneakers confirm it. From the effortless, slip-on design to the eye-catching two-tone knit upper, they're comfy yet sophisticated. Cloudfoam cushioning puts energy into your stride. The bold lettering across the strap and woven label at the collar point to the adidas heritage. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.7
1725.0,Not Loading,"Regular fit Lace closure adidas PRIMEKNIT+ textile upper Textile lining Linear Energy Push system Light BOOST Weight: 299 g (size U.K. 8.5) Midsole drop: 10 mm (heel: 30 mm, forefoot: 20 mm) Continental™ Better Rubber outsole Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester / Minimum 10% less emissions per pair when compared to a previous version Colour: Solar Red / Core Black / Night Metallic Product code: HP9841","EPIC ENERGY. LIGHTEST EVER.
Go bold and bright with the Ultraboost Light red colourway, exclusive to adidas stores. Experience epic energy with the new Ultraboost Light, our lightest Ultraboost ever. The magic lies in the Light BOOST midsole, a new generation of adidas BOOST. Its unique molecule design achieves the lightest BOOST foam to date and boasts a 10% lower carbon footprint than previous models (for more information see FAQs below). With ultimate cushioning, comfort and responsiveness, some feet really can have it all.",4.7
8.0,Not Loading,"Regular fit Lace closure Woven mesh upper Supportive sock-like fit Lightstrike cushioning Torsion System Adiwear outsole and an Adituff abrasion area made in part with recycled materials, featuring 60% recycled BOOST Upper contains a minimum of 50% recycled content Colour: Cloud White / Silver Metallic / Grey One Product code: ID1566","LIGHTWEIGHT TENNIS SHOES MADE IN PART WITH RECYCLED MATERIALS.
The ultimate expression of speed on a tennis court. These adidas Adizero Ubersonic shoes support extreme lateral movements with a reinforced, lightweight mesh upper. Underneath, a responsive Lightstrike midsole and grippy Adiwear outsole combine to back up instinctive play on hard courts. Areas prone to abrasion are covered in an Adituff abrasion zone that includes recycled BOOST material so you can go all out, game after game.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",3.9
,Not Loading,Regular fit Lace closure adidas PRIMEKNIT textile upper BOOST midsole Torsion System Rubber outsole Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester Colour: Shadow Red / Shadow Red / Core Black Product code: ID9676,"SUPER COMFORTABLE SHOES MADE IN PART WITH PARLEY OCEAN PLASTIC.
A dappled effect gives these Ultraboost shoes a distressed look that's right on trend. The adidas PRIMEKNIT upper promises a snug, secure fit while the Torsion System supports the transition from your heel to your forefoot as you walk. For unbeatable comfort and energy return, you can count on adidas BOOST cushioning. 

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",
2.0,Not Loading,Regular fit Lace closure Textile upper with suede overlays Textile lining EVA midsole Rubber outsole Colour: Grey One / Wonder White / Off White Product code: IE4236,"MODERN SNEAKERS TO DART THROUGH YOUR DAY.
Mixing '80s running silhouettes with '80s sports car designs, these adidas sneakers race between the past and the present. With modern tooling in angular lines, you'll zoom through your day in comfort. A fishtail detail at the heel signals your sporty style as you leave your day in the dust.",5.0
570.0,Not Loading,Regular fit Lace closure Synthetic leather upper Cushioned feel Textile lining EVA sockliner Rubber outsole Colour: Core Black / Core Black / Cloud White Product code: GW3019,"VERSATILE MID-CUT BASKETBALL-INSPIRED SHOES.
Pick up your dry cleaning or chill in the park with your pals. Dress in track pants or chinos. Wear whatever you want as you do all of your everyday deeds in style and comfort in these adidas shoes. The iconic 3-Stripes on the synthetic leather upper, plus a rubber cupsole underneath, create a heritage vibe.",4.7
1.0,Not Loading,"Regular fit Slip-on construction Textile upper Snug, sock-like feel Running-inspired laceless shoes Cushioned midsole Synthetic outsole Colour: Wonder Steel / Collegiate Navy / Semi Impact Orange Product code: IQ8867","BE THE BEST VERSION OF YOU IN THESE STYLISH BETTER FITTED ADIDAS SHOES
Built for running. Revitalized for style. Sharp and simple, meet clean and laceless. These adidas running-inspired shoes have a textile upper and elastic straps for a minimalist look. The snug, sock-like feel keeps you light on your feet. Cut what's unnecessary, keep the attitude.",5.0
9.0,Not Loading,"Regular fit Lace closure Breathable mesh upper Geofit Sensepods Bounce midsole Torsion System Adiwear outsole and an Adituff abrasion area made in part with recycled materials, featuring 60% recycled BOOST Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester Colour: Core Black / Cloud White / Grey Four Product code: ID1551","OWN THE COURT IN DURABLE TENNIS SHOES MADE IN PART WITH PARLEY OCEAN PLASTIC.
Control the point. Control the match. Dominate hard courts in adidas Barricade tennis shoes that support you through every hit. Keeping you cool during committed play, their breathable mesh upper includes foam Geofit Sensepods to securely lock in your heel. Underneath, a cushioned Bounce midsole and TPU shank provide comfort and stability. Recycled Adituff and asymmetrical laces help guard against the effects of foot drag.

This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",4.6
3.0,Not Loading,Regular fit Lace closure Suede upper Textile lining Rubber outsole Colour: Shadow Navy / Clear Blue / Gum Product code: IG4988,"GAZELLE ORIGINALS
Gazelle may have started as a trainer, but it's had a long run: this low-profile classic boasts a lightweight and suede upper that has been moving strong for over 70 years.",4.3
111.0,Not Loading,Regular fit Lace closure Textile upper Light BOOST Linear Energy Push system Weight: 299 g (size UK 8.5) Midsole drop: 10 mm (heel: 26 mm / forefoot: 16 mm) Continental™ Better Rubber outsole Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester / Minimum 10% less emissions per pair when compared to a previous version Colour: Core Black / Cloud White / Grey Five Product code: GY9358,"ULTRA-COMFORTABLE RUNNING SHOES MADE IN PART WITH PARLEY OCEAN PLASTIC.
Planet Earth is every runner's playground, and we only have one. That's why we designed these adidas running shoes with the oceans in mind. They have all the comfort the Ultraboost design is known for, with one major bonus: They're made with Parley Ocean Plastic. Energy-returning Light BOOST feels lighter than ever, and adidas LEP gives you an extra push with every stride.",4.6
598.0,Not Loading,Regular fit Lace closure Textile upper Bounce midsole Textile lining Weight: 342 g (size UK 8.5) Midsole drop: 9 mm (heel: 25 mm / forefoot: 16 mm) Rubber outsole Upper contains a minimum of 50% recycled content Colour: Victory Blue F21 / Victory Blue F21 / Cloud White Product code: HP5774,"CUSHIONED RUNNING SHOES MADE IN PART WITH RECYCLED MATERIALS.
Ready to ramp up your training? These adidas shoes help you take the next step in your running journey. Lightweight Bounce cushioning provides comfort and flexibility to keep you energised when you add kilometres to your daily run. The long-lasting rubber outsole ensures traction on varied surfaces so you can stride with confidence.",4.6
8.0,Not Loading,Regular fit Lace closure adidas PRIMEKNIT textile upper with adaptive sock-like-fit collar Forward-motion feel Purecut laceless sock forefoot adidas 4D midsole Weight: 291 g (size UK 5.5) Midsole drop: 11.3 mm (heel: 32.5 mm / forefoot: 21.2 mm) Continental™ Rubber outsole Contains a minimum of 20% recycled and renewable content Colour: Cloud White / Core White / Chalk White Product code: ID0849,"CODED FOR FORWARD MOTION, THESE RUNNING SHOES PROVIDE A SMOOTH RIDE.
Whether you're focused on your next stride or the finish line, running is all about moving forward. That's why the 4DFWD 3 running shoes are coded for forward motion. We updated the innovative 3D-printed adidas 4D midsole with a new lattice structure that transforms impact forces into forward motion and combined it with the extraordinary traction of a Continental™ Rubber outsole. Adaptive adidas PRIMEKNIT is paired with light, breathable mesh to keep your feet comfortable, kilometre after kilometre.",5.0
1725.0,Not Loading,"Regular fit Lace closure adidas PRIMEKNIT+ textile upper Textile lining Linear Energy Push system Light BOOST Weight: 299 g (size U.K. 8.5) Midsole drop: 10 mm (heel: 30 mm, forefoot: 20 mm) Continental™ Better Rubber outsole Yarn in upper contains at least 50% Parley Ocean Plastic and 50% recycled polyester / Minimum 10% less emissions per pair when compared to a previous version Colour: Cloud White / Arctic Night / Lucid Lemon Product code: IE1768","EPIC ENERGY. LIGHTEST EVER.
Experience epic energy with the new Ultraboost Light, our lightest Ultraboost ever. The magic lies in the Light BOOST midsole, a new generation of adidas BOOST. Its unique molecule design achieves the lightest BOOST foam to date. With hundreds of BOOST capsules bursting with energy and ultimate cushioning and comfort, some feet really can have it all.",4.7
8.0,Not Loading,Lace closure Textile upper Breathable feel Lightweight running shoes EVA midsole and textile lining Rubber outsole and tech-inspired heel counter Colour: Cloud White / Cloud White / Silver Metallic Product code: FX3611,"RUNNING SHOES BUILT FOR VERSATILE COMFORT.
On the trail or on the couch in recovery mode, you'll strike a perfect balance of comfort and style in these adidas Coreracer Shoes. They're lightweight and breathable for all-day comfort, and the adidas Badge of Sport completes the performance footwear look.",4.1
15.0,Not Loading,Regular fit Lace closure Suede upper Textile lining EVA midsole with Adiprene and Adiprene+ cushioning Rubber outsole Colour: Orange / Core Black / Grey Six Product code: ID9828,"COMFORTABLE TRAINERS DELIVERING STYLE WITH DISTINCT PANELLING.
Driven by comfort and inspired by the past, the adidas OZWEEGO shoes are a statement in themselves. For this pair, silk suede takes the lead on the upper that is bisected by a 360-degree overlay that blends into the chunky sole. The result is a bold new look built on a classic silhouette. Each step is supported by an EVA midsole with adiPRENE and adiPRENE+ cushioning for all-day comfort to go with the standout look.",4.9
17.0,Not Loading,Regular fit Lace closure Suede upper Leather lining Rubber outsole Colour: Semi Court Green / Cloud White / Core Black Product code: GY2532,"A PREMIUM RERELEASE OF THE ADIDAS GAZELLE SHOES FROM 1985.
An adidas icon through and through, the Gazelle has been worn by everyone from football fans to skaters to club kids. This pair looks back to a more obscure pair released in 1985. It's the Gazelle you know and covet, but with a refined shape, reworked toe overlay, higher foxing tape and slightly modified 3-Stripes. Step into the leather lining and show off the soft premium suede.",4.4
100.0,Not Loading,Regular fit Lace closure Leather upper Textile lining Rubber outsole Colour: Shadow Olive / Shadow Olive / Core Black Product code: IG0735,"COMFORTABLE MUST-HAVE SHOES THAT PUT A FRESH SPIN ON A CLASSIC STYLE.
You can't go wrong with a classic. With these innovative adidas Superstar XLG shoes, we look to the past to push us into the future. A smooth leather upper sits atop a redefined midsole with oversized proportions for a look that's both sophisticated and modern. At the same time a classic rubber shell toe and serrated 3-Stripes bring the icon's signature heritage flair. Whether you're heading in to the office or you're off to see your favourite band play, this luxe spin on the adidas Superstar shoe will get you there in undeniable style.",4.8
23.0,Not Loading,Lace closure Synthetic upper made with a minimum of 50% recycled materials Rubber outsole Vegan Colour: Cloud White / Cloud White / Gold Metallic Product code: G58184,"STREAMLINED TRAINERS THAT GO WITH ANYTHING.
Deciding what to wear to express your mood? Do you feel sporty, casual, chic or sophisticated? Hey, stop overthinking it. Stan Smith's iconic trainer solved this problem decades ago. Clean and classic, these shoes pair with anything and go anywhere. Sleek and simple, they easily dress up or down. Work meeting, art opening or nightclub? Yes. What's even better? This version is made with recycled materials, so you can feel good about, well, feeling good. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",4.1
5.0,Not Loading,Regular fit Lace closure Knit upper Textile lining BOOST midsole Rubber outsole Upper contains a minimum of 50% recycled content Colour: Core Black / Carbon / Grey Five Product code: IG5535,"SLEEK TRAINERS MADE IN PART WITH RECYCLED MATERIALS.
The adidas NMD_R1 shoes are made for trailblazers, city explorers and those who just want to stay comfortable. The iconic silhouette never fails to energise your style — and this version takes a fresh approach with lengthwise weldings and a double-layer mesh upper with a graphic print underneath. The responsive BOOST midsole will go as far as you will — so don't be timid.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",5.0
6.0,Not Loading,Regular fit Lace closure Textile upper Textile lining Cloudfoam midsole Moulded heel counter Rubber outsole Upper contains a minimum of 50% recycled content Colour: Core Black / Core Black / Gold Metallic Product code: GW9078,"COMFY, EVERYDAY TRAINERS MADE IN PART WITH RECYCLED MATERIALS.
Your day is all action. From diving into work to chasing down friends, then dashing to the gym — with a detour for groceries before heading home. These running-style adidas shoes have sculpted Cloudfoam cushioning at the midsole to make your steps feel light and bouncy. And the moulded heel counter supports the back of your foot. So they're as speedy — and stylish — as you need to be.

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",3.8
1.0,Not Loading,,"FRAYED, BASKETBALL-INSPIRED SHOES BY Y-3, WITH A WORN-IN EFFECT.
""Y-3 is a strong examination of the blend of sport and style and the tension caused by mixing tradition with all that is modern.""  — Yohji Yamamoto 

Y-3 builds on the legend of the famed adidas Nizza basketball shoes, using them as inspiration to create the experimental style and completely new look of the Nizza High. Exaggerated tooling creates a more sculpted shape for an elevated take on the timeless silhouette. The full canvas upper features frayed edges, purposefully designed to fray even more with wear. Combined with a hand-brushed toe cap, the result is an unapologetically rugged aesthetic.",5.0
268.0,Not Loading,Regular fit Slip-on construction Synthetic upper Textile lining Lightweight cushioning Contoured footbed EVA outsole Colour: Cloud White / Core Black / Grey Three Product code: GZ5895,"SLIDES FOR VERSATILE COMFORT.
Whether you're heading to the locker room after an intense gym session or at home recovering on the couch, these slides keep your feet wrapped in lightweight comfort. Pair them with socks and shorts for your post-workout look or with your favourite swimwear for the ultimate beach vibe. The adidas 3-Stripes design completes your sport style.",4.6
17.0,Not Loading,Regular fit Lace closure Suede upper Leather lining Rubber outsole Colour: Orange / Cloud White / Core Black Product code: GY2531,"A PREMIUM RERELEASE OF THE ADIDAS GAZELLE SHOES FROM 1985.
An adidas icon through and through, the Gazelle has been worn by everyone from football fans to skaters to club kids. This pair looks back to a more obscure pair released in 1985. It's the Gazelle you know and covet, but with a refined shape, reworked toe overlay, higher foxing tape and slightly modified 3-Stripes. Step into the leather lining and show off the soft premium suede.",4.4
229.0,Not Loading,,"ENJOY YOUR RIDE IN RUNNING SHOES MADE WITH A LOWER CARBON FOOTPRINT THAN A PREVIOUS VERSION.
Whether you run near, far, swift or slow, the adidas Supernova 3 Running shoes help you run in your comfort zone. They feel good from the moment you step in, with a breathable mesh upper and padding at the tongue and heel. A precisely balanced mix of Bounce and BOOST cushioning delivers both comfort and energy so you enjoy every step on the road towards your personal running goals.

This shoe's carbon footprint has been reduced by 19%, compared to previous versions. Less greenhouse gas emissions, including CO2, for the full life cycle — from creation all the way to end-of-life.",4.4
2.0,Not Loading,Regular fit Lace closure Nubuck leather upper Leather lining Rubber outsole Colour: Preloved Brown / Preloved Brown / Gum Product code: ID2148,"THE LOOK OF A CLASSIC WITH PREMIUM STYLE AND EDGE.
You can't beat the iconic silhouette of the adidas Superstar 82 shoes. It's all in the signature shell toe, serrated 3-Stripes and clean, simple look that easily flexes from casual to more dressed up. This monochrome release levels up in premium nubuck leather with raw, open edges for a textural look. The trainers might hint at attitude, but they're as comfortable as ever. A leather lining and rubber outsole deliver a soft, stable ride.",5.0
41.0,Not Loading,"Regular fit Lace closure Synthetic upper includes cellulosic fibres made from sustainably grown wood Bio-based TPU shell made with 47% plant-based content, derived from castor beans Ultra X knit sock This adidas BOOST midsole is made with 50% recycled material derived from production waste Lightweight TPU outsole Contains a minimum of 20% renewable materials Colour: Ginger / Cloud White / Ginger Product code: HQ8636","SLEEK EVERYDAY SHOES THAT ARE MADE WITH NATURE.
Futuristic and functional, you'll be a step closer to a better planet in the adidas by Stella McCartney Sportswear Shoe. Inspired by nature, the shoe is crafted in part from natural and renewable materials. A sock-like upper is set atop a cool, chunky midsole for ultimate comfort and support with every step. Pared-back hues and a fashion-forward silhouette means you can easily incorporate them into your everyday wardrobe, too.

This product has been made with at least 20% renewable materials. Switching to renewable material sources offers more options to reduce our reliance on finite resources. We choose renewable materials because they are natural resources that can be planted and grown again. This is unlike fossil fuel based materials, which once used, we cannot replenish.

Renewable materials are not only natural materials, but also bio-synthetic materials that have a plant feedstock instead of fossil fuel.

This feedstock is chemically processed into intermediate substances and is turned into synthetic materials in the end.",4.5
16.0,Not Loading,Regular fit Lace closure Knit textile upper Bounce midsole Textile lining Rubber outsole Colour: Core Black / Cloud White / Grey Five Product code: IG9835,"COMFORTABLE SNEAKERS DESIGNED FOR DAILY WEAR.
Life doesn't stand still. Now you won't have to either with these ultra-modern adidas sneakers in your lineup. The soft knit upper is lined for comfort, and lightweight Bounce cushioning keeps you going and going. Sporty yet refined, these sneakers transcend dress codes.",3.9
5.0,Not Loading,Regular fit Lace closure Engineered mesh upper with corduroy details BOOST midsole Torsion System Rubber outsole Upper contains a minimum of 50% recycled content Colour: Grey Two / Collegiate Green / Silver Metallic Product code: IF2923,"SUPER COMFORTABLE SNEAKERS MADE IN PART WITH RECYCLED MATERIALS.
For long treks across the city, these adidas Ultraboost shoes are an unbeatable option. They give you maximum comfort and support while also attracting glances with their sleek, contoured lines. The light mesh upper is adorned with corduroy details for a textured look and feel. The Torsion System stabilises the foot, while adidas BOOST cushioning gives you incredible energy return to make even long walks feel effortless. 

Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",4.2
20.0,Not Loading,Regular fit Slip-on Styling Mesh upper Light weight Flexible 3 STRIPES Rubber outsole Colour: Wild Teal S21 / Pulse Blue / Acid Yellow S21 Product code: GC0577,"SHOES MADE KEEPING COMFORT AND STYLE IN MIND
How do you bring even more ease to shoes that are already built around comfort? Turn them into slip-ons. This outstanding pair has a laceless design that gives it an ultra-clean take on a silhouette rooted in running. Strong stretchable grip bring extra lockdown to the soft adidas mesh upper. And with the incredible energy and comfort you'll feel fresh on your feet all day.",4.5
